account_name,subaccount_name,subaccount_address,hash,type,status,block,time,volume,fee,sender,alias,receiver,direction,delegate
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oojJWvGSWqhSqTwZpLHuU3saTZMYMaT14HA22La6iArGogDfQtX,transaction,applied,BLpBZxFdFCtJzNUbX7UawXW65mdLRE6mcTMTv9vEi9wW8j9Mnzw,2023-09-28T16:52:39Z,0.000000,0.000421,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opHAjgRKbKVNqm5jtCYhPF7TaCXBZSSBS2pceB7JivLfAb949HY,transaction,applied,BMGg36Wtf2Enoja9is5RsLmDjN93YDDSpcJVoTr8uj7C7kLGkfz,2023-09-28T16:53:24Z,1.198271,0.000417,tz1iSZsQn7ibw2kB9ZzA9UhQFZ9MKC38qpQd,,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,IN,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oojNALsrhbpc2ZpikGJW8ihoHWuTRcWE3Tm19BrDj55XBhuA8HK,transaction,applied,BLUdDRaqa5ahfxjENP6ZyVStv3sDhSpG18U3QHyZ13z6qAUckRu,2023-09-28T17:56:24Z,12.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1iSZsQn7ibw2kB9ZzA9UhQFZ9MKC38qpQd,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooC7DgCB3wnM6NQe5Lo6ug3PdVvVuvwMeh112PQjuHSpt2Umk4S,transaction,applied,BKsVLavCaGugDrxz6MvPP7iJQJGNnkeMMixq2e5VWxLLDPQXgjk,2023-09-28T18:00:24Z,1.000000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1YNo274wvP8BDodu2yuZDjXtMV36fddC3q,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oouxNk4NQpugiSbL3hDgj1MNVAmqbJpDYvugth71EiRtbSS1tLG,transaction,applied,BMYVT9bEMxZs1pVfhB2rWarYzL8NpcWsFJyxQgxWSxu9c9i4RkC,2023-09-28T18:01:24Z,11.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1YNo274wvP8BDodu2yuZDjXtMV36fddC3q,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opGq9VbJJfJ1v3NWr959Y4a35oVG4sNDKweTTNXqdvqfJNJEVu2,transaction,applied,BLYJzNRPCFxqQgVKB8AHu7RcFEhsbeAY5z8wEZkLDPhqt2xQahW,2023-09-28T18:11:39Z,1.000000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1PG4PEthw3maio4WrBswxaYzk6Fne1CNBm,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opUrgpL6PVSRCJPTFL3tZNbnTdK37D1aRkBYhby4bnZzrpjXunk,transaction,applied,BMQcgE3ZN6qXDdnrxqus4zrgFkyGNoPkt4jcDg8rsqUoCoj9qjw,2023-09-28T18:15:24Z,11.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1PG4PEthw3maio4WrBswxaYzk6Fne1CNBm,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opFRT1jXjdCs5DAxBSwwCEJiKybUFuwtTB2WC4ApzVMKyCoG9UG,transaction,applied,BM8Aa9GX39gtbz9V5ES2oiNZ2KT1ooZ1XUryqcinznvTMHvobd6,2023-09-28T18:21:39Z,1.000000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1ffWh5ycYD4jqQsYUgaVDfBUFAEsFg4wEb,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oo3ZSKo28icxT8yJCL3b8AWvpF3n9oQuRakkpe8ynBr4jbj3TSG,transaction,applied,BMUwqAmvLEPX9udhqmHR8p9vHghxiyNwqUA1nBifYXVGZi7Kvz8,2023-10-10T17:30:13Z,1.000000,0.000418,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1R7zZMCg5RYt6fMsPpe6Td2bD7K6twsZgK,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooEfz3kzU8QZY1HkhNzJ8FzGzA5Y1QJDVPDMAUspw4tzXJyjAQk,transaction,applied,BMY2QFNhsz15vYyx2Tw794Ac5W8nYboFY4QMBDANcsBHb14df26,2023-10-10T17:30:43Z,3.000000,0.064669,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1TKCayAMqm5P5RXqpszh4UWUAKUW6s7Hsh,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooCC4qtzRY1HcvWo3z3Vv4q2RtJYkU9kSsq3kjWwRdqCFokjuKQ,transaction,applied,BLXRPq8moDw9Pss6HzB1gthVHtQ11YgypJnq9Gm9sn9EdBy8wLF,2023-10-11T08:05:01Z,0.000000,0.007315,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oobtjRL9A13hMKXHMTJMiif6mVp5qEZYR8Bkibs15RFTCzNpQAd,transaction,applied,BMc2ZMbachRZEV2QH1hfgd8Sw1LFPRBeWzCLNWk6U4F6mWoS9cL,2023-10-17T13:09:58Z,345.700000,0.000800,tz2WDATNYnp7FdsmuZDYSidioZqeoLNZqXvE,Binance,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,IN,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opYCqp5V5kenGZCnRWR35RxpNEwvDG9vzPj7X8LSSqso9PMZ1zf,transaction,applied,BMVTwZxC5BwQ7k9EVhaDenBKn76TLPKoynqpSEUqbbiLcKWMJj3,2023-10-18T08:34:56Z,347.400000,0.000800,tz2WDATNYnp7FdsmuZDYSidioZqeoLNZqXvE,Binance,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,IN,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onhmHV2RXP32mLaCe5TeyLKChsHxjrNwoDH2QPTF6mQttzVz9L5,transaction,applied,BLKYQs7L6ZzGgVg4AXx8nsX3FZ7Dnqt41TZEJ9C6pYF1LShCQ6i,2023-10-18T13:05:37Z,2.000000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oo5PMcqeBhT37tMyVCFXPahrfEHJoFqF6qkF3vqaj2VH9zGGwCY,transaction,applied,BLiEgPdLcnLfb2LpzJ8g1Nt9gCz7hGPXWqzsaHFe6HWw9gq6525,2023-10-18T13:16:22Z,0.100000,0.000475,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,IN,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opN6PqPoHBQf8LhnSUdkHdEWLHVSUL2hSrJuB71iVmRJPotVyy4,transaction,applied,BL22f5Q5ZMHU56XLaa4sr7bZazKsFtfhN2aCuEwAcNp1smuAAZ6,2023-10-22T19:06:51Z,2.000000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1ae1U1V2bTEQqyLyM9Ga6Uekxph1BD5KKT,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onsu3pZsoViSEwqRUbp7UMSu1tPe2kRAhNLuhdPPXURK7knnJRL,transaction,applied,BMZdzeBjWjjqTLHcq1qN97Gdp2yi1p1xAJuCZ3GwpwzeBkwJJMj,2023-10-22T19:15:36Z,0.100000,0.000475,tz1ae1U1V2bTEQqyLyM9Ga6Uekxph1BD5KKT,,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,IN,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooJxLDUGRdtm3dwz37rSdhf8RW7u4zVnkYcr2DbvTM4iBQn1Jk9,transaction,applied,BLQJTZMx9ayVQ9XcSEZp8fB4DmCwLiM7FuhfvcoXTugz8UFhxni,2023-10-22T19:19:36Z,1.000000,0.000418,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1ae1U1V2bTEQqyLyM9Ga6Uekxph1BD5KKT,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opUpkmAS9PAjnDwwghEjXmcXGu2uHsi8wTfESdMxEdqsnmLASBP,transaction,applied,BLzgaPosoEMXyaYZcMVwYYEyV1QweZbg2QGYyDxMQdBdByiW8wC,2023-10-23T15:25:11Z,35.000000,0.000357,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oozXeQk8mR5DbFGrg3DLCUFqTtKdGREcVqsqygVh3yTJ7KywWuV,transaction,applied,BLmf3QovFjgxWGRkdknZHgNSaieLtYnWuQNvjwYFHuJ35C5P4V8,2023-10-25T10:51:29Z,40.000000,0.000357,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oo5VXh684q7NytsBBnG4jQz7ZigYFSsRTYJqazKZuYr2oUX4Jkk,transaction,applied,BMRMQZX9gu8YiX1zysxTGxn1srQy8kgAHUd78kHrm4Tc6v7tL9u,2023-10-26T10:57:49Z,3.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1iSZsQn7ibw2kB9ZzA9UhQFZ9MKC38qpQd,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onh7gSiXek9Gme4fCKxGhRPbiTaTjxXdfZoKEeh9sEaSTtvdLoW,transaction,applied,BMT8MU8NgJfeRzrzewMHScNDdQhKPUEmPSwPqywP5SWqXSn9eMH,2023-10-27T14:28:43Z,30.000000,0.000357,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opSLUdGcLreo7cZFiJkeWzBUmbvoFxZtgX4kit1obTsMucgxd1H,transaction,applied,BKn7PWJwhyEU6DPs4rWUJjuA1ZCFwrLnYdriK8BbvpmX3p9jkGk,2023-11-03T13:38:18Z,100.000000,0.000518,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opYALxf6rbs819NEfbx4cFRzq3VJ8Hdb9UgozjMJUxbVxWjbsfo,transaction,applied,BMQRLAHbvv7KnbThH5dNfXemWtk3dgbxXDRRYMknkNVYeUrp821,2023-11-07T10:26:54Z,100.000000,0.000357,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooTMChKYpfSF6aMrMPKrXveuDyXbrgG9Sc7KRSZEboEV2GJ65Pf,transaction,applied,BMS5AST7HCQmKy4HLmbdtsKCdxA9k7Q19y8N7Xdh5FEcJUqdRt2,2023-11-07T10:49:39Z,5.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opNsW3ajoEoJ6RcpiRgWTSgfhzfTv6sayPkaBZ1cuLfumDDohQb,transaction,applied,BLYcu7Cp4keVZsj8mNzTrjwoFm5NLXSYzvHL8BRA1ZRtQHkKqE2,2023-11-07T11:40:09Z,100.000000,0.000357,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onqcmLztsA2j5ApTyPeCfmEqjSZtBfv6gYLeMgyLrRJ56JfTFwQ,transaction,applied,BLQDARShgDp3WGEUK6PdSugXc5uzGEioUZd6Ak44vYNviRZtqSk,2023-11-07T12:23:54Z,100.000000,0.000357,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opL1iQHFgHCz75pgb1edjL4jr1ustYf7dWR7R3uFaJ88SxRaUMd,transaction,applied,BLuDgYZAJ5rM4Dsp1qGwzZzNWap4owqjW9u3Q4WwzztgPD1xBKG,2023-11-08T08:33:04Z,70.000000,0.000518,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1Mk5NvRZYZgpnuhs9ciaTuH7yoMHUNRcEG,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opMSSnnbKMnsvg463AHZY68VuQgJuouiQeQDEYqoJm6mJ3VuXoX,transaction,applied,BMc9F3DK63RmQjbhr6fHEtXtWkXTABtKZgfsmP8f3RYNV9bbZfH,2023-11-08T08:47:34Z,38.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1TKCayAMqm5P5RXqpszh4UWUAKUW6s7Hsh,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,ooxy5ZmsC8PCVKvxHRR5j6YwGDSUjak4QCGgpc7hn2GTUkwz2Kn,transaction,applied,BLeCyCKvcKBNi6EzeMaTywKr9iLStQLEMg1pR9DCenXfSUT7ucZ,2023-11-13T15:17:01Z,10.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1Kf7ChQvE8H9VEkUsB7R6PDa26inhxKSzF,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oo6E3pFGqWamXhXU3fvCh4KwaH3V5sfSHSFSsvV1T5VtsB2HAgG,transaction,applied,BMMJf6ZHXaHg6hXfLzvHLe7VqGXKXjmBuXE1RSFBkP3KgsJzqNz,2023-11-15T10:02:36Z,10.000000,0.000419,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1PG4PEthw3maio4WrBswxaYzk6Fne1CNBm,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oo7xwkk54xbgM4SiL7kbhZNUKGAQtrBLk5f8xhRe9niCpBJA8nR,origination,applied,BKw4n3LAVt7ZUetgctestKefCrEymGVwnQ837dfJYvRnn37bQb8,2023-12-14T14:45:54Z,0.000000,0.556014,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oodzWRNWNDw7bXJoZa5Vd1ufuuJdVBw3x7EhuTizpwJGCdSUH1Q,transaction,applied,BMBRPNW8adRz1jSYySnXkxAsAHn4rjB3WBLABpdgHNqjKHdM8KW,2023-12-14T14:49:09Z,0.000000,0.007272,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT19o4CjPMP1fhspU5vaMkxpMw6bXsz3JwFq,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opT16963EWWisG9iehGWzDtRpi5P2vTFgeww85Q7GQBJVJetaWR,origination,applied,BM92amrMQ779b1o4T2ZaNRHsCfc9Em6JP6mcoZAVSPzFBTzj5Se,2023-12-14T19:01:19Z,0.000000,0.208672,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onjE1ro9kVaRNy3ibwTLaWfasFLHrTHh2YcoZhqhUxS49HyCrYe,transaction,applied,BLxXtYXSNAahP1DEvsnPWsNLhjtUPYz31LSZ7wNC7f5EgJKAPDw,2023-12-14T19:16:34Z,1.000000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1TdhURTSTYzcXkiwrzdHfuhTZGZfUpjaLY,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onwbUjMSjrnDqwTctY3rsEMXvfLqqyZVBWKVnS7hGuxiGVkALTq,transaction,applied,BLZjNsemwVFLDXUn2uSGEMM4mataZySs7P2aaFQsqQKwWyeTLPC,2023-12-14T19:50:34Z,0.500000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1MkRmtsZj7KWKPuPHpJEVC8KkJ3oRVrwye,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onujxk79vw7YaAwjoWkGGeWAyzU8mkqdwZvcWrAPnvs9Nus7YQX,transaction,applied,BMdQDHBpMixFCtywFXHyEH79NF9hwxVQy9zjV6ARryfk3kwHmAg,2023-12-14T20:02:49Z,0.500000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1gTEeY4pLUurCRDHWo9K3KxED1mQGKJDLn,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opCx7LHny41DbGMftaCQKgqfhWQqLF2VPUb3yymPyGGF9pytirY,transaction,applied,BLoZdjVR8RSGuXbzK89JhwjwJ48gFuvJTwura3ZRsb7KeJM55oH,2023-12-14T20:03:49Z,0.500000,0.000418,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1gTEeY4pLUurCRDHWo9K3KxED1mQGKJDLn,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,opX5px6Xq1mjLKyS4dpw8Sw8ovUo2dBDwMPbLuhJhytFmM2hghA,transaction,applied,BLP5avPYodHdVuznTCzw9r8qQb65eiarcQp3tPGkCJKpX6xqa5U,2023-12-15T08:13:43Z,0.500000,0.064668,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1YNRg3jegGb65xHCFyR71SAbtrgVHvCZnQ,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,onxxEpZmUh8HbA5Hvt2R241cGfP8db5wrBVf5cAJTNTrS9ccTky,transaction,applied,BL1Zv4ZeFyr9epHmNXv3JdGMbWhRcypnYiRKDhgm8ifDfShEHb6,2023-12-15T14:35:01Z,2.000000,0.000418,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,tz1gTEeY4pLUurCRDHWo9K3KxED1mQGKJDLn,OUT,
ledger,nano:x-1:fun-1,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,oorKH5ktQs1isbkFnzeAHNUNn2XwfH1fqspJshoGpREgHipAuD1,transaction,applied,BMRpZDAyG8u95xqDTL13RkZTFNpJR2bgAm8vth8sxf27x9QcMUH,2023-12-15T14:48:16Z,5.200000,0.009748,tz1b5qZarKoNC8X4x5cknkptN3n7XfGcxY6r,,KT1R7WEtNNim3YgkxPt8wPMczjH3eyhbJMtz,OUT,
